mitra_name,position_name,address,description
PT Suitmedia Kreasi Indonesia,Digital Strategist,"Suitmedia HQ
Jl. Pejaten Barat II No. 3A 
Jakarta, Indonesia 12510",Understanding of digital framework Understanding of research and analysis Understanding of digital marketing Understanding of analytics and optimization Ability to formulate strategies Understanding of website and mobile applications.Understanding of digital transformation Digital application to consumers and business processes Development and appearance of proposal decks Understanding of fundamental digital strategy
PT METRO MESIN MENDUNIA,Divisi Content Creator,"Jl. Raya Curungrejo No.421, RT. 008 / RW. 002, Boro, Utara, Curung Rejo, Kabupaten Malang, Jawa Timur 65163",Research skills and time management Dynamic teamwork Analysis of company organizations Studying the applications needed in creating content Learning about the substance of the content that needs to be uploaded
PT METRO MESIN MENDUNIA,Divisi Keuangan,"Jl. Raya Curungrejo No.421, RT. 008 / RW. 002, Boro, Utara, Curung Rejo, Kabupaten Malang, Jawa Timur 65163",Analysis of company organization Dynamic teamwork Development of innovation and breakthrough initiatives Management of company budgets Study of company financial arrangements
PT METRO MESIN MENDUNIA,Divisi Marketing,"Jl. Raya Curungrejo No.421, RT. 008 / RW. 002, Boro, Utara, Curung Rejo, Kabupaten Malang, Jawa Timur 65163",Analysis of market needs Dynamic teamwork Learning about communication and negotiation Analysis of company organization Resilience and adaptability in new environment
PT METRO MESIN MENDUNIA,Divisi Produksi,"Jl. Raya Curungrejo No.421, RT. 008 / RW. 002, Boro, Utara, Curung Rejo, Kabupaten Malang, Jawa Timur 65163",Construction Competency Design Fund Manufacturing Competence Analysis of company organization Energy Conversion Competency Electrical Panel Assembly and Installation Machinery
PT METRO MESIN MENDUNIA,Divisi Purchasing,"Jl. Raya Curungrejo No.421, RT. 008 / RW. 002, Boro, Utara, Curung Rejo, Kabupaten Malang, Jawa Timur 65163","Analysis of company organization List of goods/services purchases Communication, collaboration and negotiation skills Establish good relationships with vendors Ability to perform calculations and select goods/services"
PT Arkatama Multi Solusindo,Documentator dan Software Tester ,"Perum Joyo Agung Greenland No. B1 Tlogomas, Lowokwaru, Malang, Jawa Timur","Testing Strategi  (White Box, Black Box dan Gray Box) API testing Testing Fungsional - Unit Acceptance Test (UAT) Testing Non Fungsionalitas  (Load , Security dan Compatibility) Test Management"
PT Huawei Tech Investment,Document Controller,,Project Management KPI Document Controller HCIA Security iLearningX 1 HCIA Access iLearningX 2
PT Baracipta Esa Engineering,Drafter,"Jl. Mijil No. 98 Karangjati, Ngemplak, Kel. Sinduadi, Kec. Mlati, Sleman, Prov. Daerah istimewa Yogyakarta 55284","Understanding of construction, consultant management, and architectural design planning flow Understanding of standard working drawing documents and their preparation flow Presentation and marketing of product results Understanding of structure, construction and building materials Ability to use Building Information Modeling (BIM) Preparation of technical documents in the form of: DED , RAB, RKS Soft skills: creativity, innovation, initiative, collaboration, communication"
PT Tokopedia,E-Commerce Business Development Intern ,,Planning & Organizing Fuctional Excellence and Market Awareness  Problem Solving and Decision Making  Self Leadership Communication & Collaboration
PT Stadikel Edukasi Teknologi,Educational Content Developer,"Jl. Ki Hajar Dewantara No. 73, Jawa Barat",Learning Material Development Curriculum Analysis Digital Learning Material Development Learning Quality Evaluation Learning Material Conceptualization
PT Inamas Sintesis Teknologi,Educational Content Development,"Jl. Werkudara 4, Kel. Wirobrajan, Kec. Wirobrajan, Yogyakarta, D.I.Yogyakarta 55252",Decision Making Planning and Analyze Creativity  Critical Thinking Communication and Teamwork
PT Inamas Sintesis Teknologi,Education Consultant,"Jl. Werkudara 4, Kel. Wirobrajan, Kec. Wirobrajan, Yogyakarta, D.I.Yogyakarta 55252",Communication  Critical Thinking Decision Making Creativity
PT STECHOQ ROBOTIKA INDONESIA,Education Engineer for Digital Transformation and Industry 4.0,"Jalan Belimbing A-17 Perum Sidoarum Blok II, Godean, Sleman, Yogyakarta","Design and Development of Curriculum Business Development Based on Product Innovation Design of Learning Strategy Development for Production of Digital Teaching Materials Development of Educative Teaching Tools for Online-Based Learning, Design of Teaching Materials and Online Evaluation Materials Development of Graphic Media, Video and Audio Learning Design Thinking"
PT Lentera Bumi Nusantara,Electrical Designer,"Ciheras, Cipatujah,  Kabupaten tasikmalaya, Jawa Barat",Geometry design of the stator and rotor of the permanent magnet motor as a propulsion engine for electric vehicles Design of BLDC Drive features for electric motor drives Design of Speed ​​control features and regenerative brake features on electric motors Ability to design PCBs to integrate BLDC drive and speed control features into one BLDC controller device System design energy storage for electric vehicles Design of battery charging devices for electric vehicles Ability to design PCB and enclosure for battery charging devices Ability to make vehicle electrical wiring diagrams and apply them to provide power supply to vehicle electrical equipment.Schematic design of the stator winding as a vehicle's electric propulsion engine
PT Inamas Sintesis Teknologi,Electronics Engineer,"Jl. Werkudara 4, Kel. Wirobrajan, Kec. Wirobrajan, Yogyakarta, D.I.Yogyakarta 55252",Electrical System Design Engineering Design Process Understanding Component Datasheet  Kepemimpinan Kreativitas
PT Hashmicro Solusi Indonesia,Email Marketing,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",Creative Copywriting Marketing Communication Market Research Discipline
PT XL Axiata Tbk,Employee Relations Intern,,Communication Microsoft Office Time Management Project Management Agility
PT Simplefi Teknologi Indonesia,Employer Branding,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Partnering with campuses in Indonesia and outside Indonesia to find new employee candidates Collaborating with external media to design talent pool webinars or other events in the digital sphere Partnering with communities or student associations to find new employee candidates Creating content for fill out material on AwanTunai social media related to employees. Collaborate with the Corporate Communication division to create content that aims to maximize employer branding strategy
PT Global Tiket Network,Employer Branding Intern,"Wisma Barito Pacific II Lantai. 8, Jalan Letnan Jenderal Siswondo Parman Kavling. 60, Desa/Kelurahan Slipi, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Jakarta Raya Indonesia
",Event Management Employer Branding Project Management  Community Enggagement Creativity  Talent Management
PT ECART WEBPORTAL INDONESIA,Employer Branding Intern,,Creative Skills Presentation Skill Problem Solving Data Analysis Basic Project Management Kemampuan berkomunikasi Planning & Organizing Skills
PT Media Dokter Investama,Employer Branding Officer - Engagement,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
","Ability to adapt and apply organizational values ​​Planning and organizing ability Design thinking ability Self-management ability Overall understanding of HR competencies and in accordance with the field of work placement Communication and collaboration with stakeholders Managing content, events and programs for engagement Building and understanding a sense of Business Centric approach Understanding organizational culture and values ​​Strategic Thinking capability Project planning and management Employer Value Proposition (EVP)"
PT Traveloka Indonesia,Employer Branding Platform Intern,"Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten",Core Competency: Communication & Collaboration Core Competency: Drive for Result Core Competency: Accountability Technical Competency: UI / UX Site Technical Competency: Project Management Technical Competency: Internal Communication Core Competency: Practical Innovation Technical Competency: SEO Technical Competency: Content Planning
PT Telkom Indonesia (Persero) Tbk,Engineer,"Jl Japati 1, Bandung","Architecture Design Usability, Vulnerability Assessments and Secure Testing Business Process Management System Engineering Data Management Programming Language"
PT XL Axiata Tbk,Enterprise Data Management Intern,,Data Information
PT XL Axiata Tbk,Enterprise IoT intern,,Mobile app savvy Project Management Agility Time Management Communication skills
PT XL Axiata Tbk,Enterprise Planning and Architecture Intern,,Data analytics Agility Communication skills Project Management Time Management
PT XL Axiata Tbk,Enterprise Support System Intern,,"System skill (windows, linux) Communication skills Project Management Time Management Agility"
PT Baracipta Esa Engineering,Estimator,"Jl. Mijil No. 98 Karangjati, Ngemplak, Kel. Sinduadi, Kec. Mlati, Sleman, Prov. Daerah istimewa Yogyakarta 55284","Understanding of field work methods and knowledge of building materials Understanding of preparing a Budget Plan (RAB) Understanding of performing unit price analysis calculations Understanding of the flow of using the Estimator.id application Understanding of work volume calculations Soft skills: creativity, innovation, initiative, collaboration, communication"
PT Global Digital Niaga,Event Activation Intern,"Jl. Budi Kemuliaan 1 No. 1, Gambir, Jakarta Pusat",Ability to adapt in new environment Teamwork Ability to think “out of the box” Ability to create new activities for employees
PT Telkom Indonesia (Persero) Tbk,Event Management,"Jl Japati 1, Bandung",Project Planning Partner Relation Management Project Execution & Control Risk Management Project Evaluation Document Production Value - Kolaboratif	 Job Performance Value - Adaptif	 Value - Amanah Value - Kompeten	 Value - Harmonis	 Value - Loyal
PT Telkom Indonesia (Persero) Tbk,Event Management,"Jl Japati 1, Bandung",Project Evaluation Document Production Partner Relation Management Project Planning Project Execution & Control Risk Management Job Performance Value - Loyal	 Value - Harmonis	 Value - Adaptif	 Value - Kolaboratif	 Value - Amanah	 Job Performance
PT Telkom Indonesia (Persero) Tbk,Event Management,"Jl Japati 1, Bandung",Risk Management Project Planning Project Execution & Control Partner Relation Management Document Production Project Evaluation Value - Amanah	 Value - Kompeten	 Value - Kolaboratif	 Job Performance Value - Loyal	 Value - Harmonis	 Value - Adaptif
Yayasan Adipurna Inovasi Asia,Event Organizer & Broadcast,,Technical Event Planner & Organizer Project Management Soft Skills  Productivity Result Kehadiran Performance
PT Karya Dua Anyam,Event Specialist Intern,,Project management Event management Communication skill Event marketing skill
PT Semesta Integrasi Digital,External Affairs ,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Management Ability Ability to Collect Data and Information Coordination Ability Ability to Provide Critical Proposals Communication Ability
PT Home Credit Indonesia,Facebook Ads Specialist,"Plaza Oleos Lantai 8 Jl. TB Simatupang No. 53A, Jakarta Selatan 12520
",Adaptability Designing and processing digital advertising Creative presentation skill Dynamic teamwork
PT XL Axiata Tbk,Facilities Intern,,Agility
PT ECART WEBPORTAL INDONESIA,Facility Intern,,Problem Solving Presentation Skill Project Management Pengetahuan Basic Management Skills Analisa Data Maintenance and Problem Solving Communication Skill
PT STECHOQ ROBOTIKA INDONESIA,Farm Engineer for Digital Transformation and Industry 4.0,"Jalan Belimbing A-17 Perum Sidoarum Blok II, Godean, Sleman, Yogyakarta","Waste Management, Livestock Sanitation, and Livestock Health Business Development Based on Product Innovation Animal Feed Production, Feeding Technology and Feed Storage Application of Appropriate Technology Innovations in the Livestock Sector Marketing and Distribution of Livestock Products Food Safety Raising Sheep Commodities Based on Science and Technology"
PT Inamas Sintesis Teknologi,Field Assistant ,"Jl. Werkudara 4, Kel. Wirobrajan, Kec. Wirobrajan, Yogyakarta, D.I.Yogyakarta 55252",Harvest and Post Harvest Aquaculture Planning Aquaculture Care Leadership Communication & Teamwork
PT Huawei Tech Investment,Field Maintenance Engineer,,Data Communication 3 Project Management Data Communication 1 Data Communication 2
PT Vidio Dot Com,Finance & Accounting,"SCTV Tower, Senayan City, Jakarta Pusat",Understand the business process that occurs within the company. Video. Neat documentation. Teamwork Skills. Communication Skills. Understanding tools
PT Karya Dua Anyam,Finance & Accounting Intern,,Monthly Financial Reports Monthly Project Financial Reports Reconciliation of Monthly Financial Reports Evaluation and Update of SOP Finance Monthly tax calculation and reporting Supporting Checking Financial Report Documents
PT Nodeflux Teknologi Indonesia,"Finance, Accounting & Tax (FAT)",Jakarta Indonesia,"Tax Communication, Negotiation & Analytic Skill Financial Forecasting & Budgeting Innovative & Creative Mindset Financial Audit Financial Accounting Financial Reporting"
PT ECART WEBPORTAL INDONESIA,Finance Business Partner Retail Intern,,"Finance Competency Skill Problem Solving Presentation Skill Project Management Analisa Data Communication Skill Ms. Office Skill (Excel, Power Point, Word, Outlook)"
PT Uni Tokopo Teknologi,Finance Intern,"Jl. Simprug Golf III No. 71, Grogol Selatan, Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Corporate Finance Database Management & Analysis Financial Modeling Recording using financial applications Communication and coordination techniques
PT Global Tiket Network,Finance Intern,"Wisma Barito Pacific II Lantai. 8, Jalan Letnan Jenderal Siswondo Parman Kavling. 60, Desa/Kelurahan Slipi, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Jakarta Raya Indonesia
",Teamwork & Collaboration Skills Decision Making  Communication  Project Management  Conflict Management
