mitra_name,position_name,address,description
PT Traveloka Indonesia,Data Engineer Intern,"Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten","Core Competency: Drive for Result Core Competency: Communication & Collaboration Core Competency: Practical Innovation Core Competency: Accountability Technical Competency: Subversioning (Git) Technical Competency: Cloud Infra Technical Competency: Data Modelling Technical Competency: ELT, Data Preparation Technical Competency: Programming Technical Competency: Google BigQuery Technical Competency: Data Warehouse "
PT TELEKOMUNIKASI SELULAR,Data Enginering Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Database Administration Data Integration  Statistical/ Mathematical Modelling Softskill ""AKHLAK & ACTION"" Statistical Programming "
PT Karya Dua Anyam,Data Management Intern,,"Pembuatan SOP dan panduan untuk semua tim terkait pencarian dan penyimpanan data Sosialisasi, Monitoring, dan Evaluasi akan implementasi dari sistem data management yang dibuat  Perapihan penyimpanan semua data dalam sistem data management yang baru dan pembuatan site map untuk memudahkan akses kepada semua data Pengumpulan Informasi, Sistem, dan Data Terkait Dengan Praktek Data Management Saat ini Dari Semua Divisi Krealogi dan Du Anyam Analisa Hasil Riset Primer & Sekunder dan Pembuatan Sistem Data Management yang Baru dan Optimal di Du Anyam & Krealogi Melakukan analisa data secara kuantiatif sebagaimana dibutuhkan "
PT Simplefi Teknologi Indonesia,Data Science and Applied Research,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950","Membantu mengeksplorasi, mengumpulkan data yang dibutuhkan oleh perusahaan dalam membuat dan mengambil keputusan bisnis Membantu dalam day-to-day pembangunan  dan optimasi model data science Membantu mengembangkan pemodelan Machine Learning dalam bisnis. Membantu menginterpretasikan data yang dibutuhkan oleh perusahaan dalam membuat dan mengambil keputusan bisnis di AwanTunai  Membantu menganalisa, mengolah data yang dibutuhkan oleh perusahaan dalam membuat dan mengambil keputusan bisnis "
PT TELEKOMUNIKASI SELULAR,Data Science Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Statistical/ Mathematical Modelling Statistical Programming  Data and Statistical Analytic Data Integration Softskill ""AKHLAK & ACTION"" "
PT TELEKOMUNIKASI SELULAR,Data Science Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Statistical/ Mathematical Modelling Data Integration Data and Statistical Analytic Statistical Programming Softskill ""AKHLAK & ACTION"" "
PT TELEKOMUNIKASI SELULAR,Data Science Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Data Integration Statistical/ Mathematical Modelling Statistical Programming Softskill ""AKHLAK & ACTION"" Data and Statistical Analytic "
PT Central Artificial Intelligence,Data Scientist,-,Pemrograman Python Jr. Back End Developer Paradigma Pemrogaman Public Speaking Jr. Data Science QA Testing Team Work Project Management 
Yayasan Adipurna Inovasi Asia,Data Scientist,,Soft Skills  Data Science Programming Data Visualization Project Management Data Handling Data Collection Technics Business Intelligence 
PT Investree Radhika Jaya Group,Data Scientist,"AIA Central 21st Floor, Jalan Jendral Sudirman No.Kav. 48A, RT.5/RW.4, Karet Semanggi, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",Understanding Business Requirement Explore Data and Analysis Communication skill to stakeholders Building Model and hypertuning 
PT Telkom Indonesia (Persero) Tbk,Data Scientist,"Jl Japati 1, Bandung",Data Analytics Data Visualization Data Engineering Data Processing & Data Modelling  Data Management 
PT Home Credit Indonesia,Data Solution Engineer,"Plaza Oleos Lantai 8 Jl. TB Simatupang No. 53A, Jakarta Selatan 12520
",Development Skill Manajemen Proyek Kemampuan adaptasi  BI Tools Kerjasama tim secara dinamis  
PT XL Axiata Tbk,Desain Digital Intern,,Agility 
PT Baracipta Esa Engineering,Desainer Grafis dan Videografer ,"Jl. Mijil No. 98 Karangjati, Ngemplak, Kel. Sinduadi, Kec. Mlati, Sleman, Prov. Daerah istimewa Yogyakarta 55284","Keahlian dalam menerapkan prinsip-prinsip desain dan tipografi Keahlian dalam memvisualisasikan desain berdasarkan perencanaan yang telah dibuat Membuat perencanaan desain berdasarkan brief design yang diberikan melalui riset dan analisis Memiliki inisiatif, inovasi, kreativitas, komunikasi, dan teamwork Kemampuan penggunaan software desain grafis dan editing video Keahlian dalam editing video dan pembuatan motion graphic "
PT Baracipta Esa Engineering,Desainer Interior,"Jl. Mijil No. 98 Karangjati, Ngemplak, Kel. Sinduadi, Kec. Mlati, Sleman, Prov. Daerah istimewa Yogyakarta 55284","Pemahaman terhadap bidang konstruksi, manajemen konsultan, dan alur perencanaan desain arsitektur dan interior Pemahaman terhadap sistem bangunan, struktur, konstruksi, material bangunan dan interior Kemampuan softskill: kreativitas, inovasi, inisiatif, kolaborasi, komunikasi Pembuatan dokumen teknis interior rumah tinggal berupa: DED, RAB, RKS Kemampuan penggunaan aplikasi modelling dan rendering untuk desain arsitektur dan interior Presentasi dan pemasaran hasil produk "
PT Mitra Integrasi Informatika,Desain Grafis,"APL Tower Lantai 37, Jl. Letjen S. Parman Kav. 28, RT.12/RW.6, Tj. Duren Sel., Jakarta Barat, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",Social Media Plan Traffic and Funneling Desain grafis Basic Copywriting Advertised Copy Wrting  Campaign Planning and Budgeting 
PT BISA ARTIFISIAL INDONESIA,Design Engineering dan Mechanical Engineering,JLN. IR H JUANDA NO. 84 BANDUNG,Manajemen Proyek Jr. Mechanical Engineer Jr. Design Engineer Gambar Teknik Mesin Team Work 
PT Indi Teknokreasi Internasional,Designer,"Graha INDI, Jalan Pahlawan Revolusi No 1, Lt4 RT.06, RT.11/RW.7, Pd. Bambu, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13430",Identitas Brand dan Desain Guideline Desain Template Prinsip dasar desain dan komunikasi visual Dokumentasi desain Best Practice Penggunaan Tools Desain UI/UX design dan prototyping Konten Media sosial 
PT Telkom Indonesia (Persero) Tbk,Designer,"Jl Japati 1, Bandung",Customer Insights & Understanding User Experience Evaluation Valuation Analysis Digital Product Solution Design User Experience Design 
PT Cloud Hosting Indonesia,Designer,"Sentral Senayan II, Jl. Asia Afrika No.8, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270",IDCloudHost Branding Design UI/UX Design Fundamental Team Work Graphic Design Fundamental 
PT Karya Dua Anyam,Design Intern,,pengembangan visual dan desain untuk program retensi komunitas         mengidentifikasi tren kebutuhan desain/visual konten untuk mendukung retensi pengguna aplikasi          membuat konten sesuai dengan arahan Brand Guideline Krealogi konsultasi design graphic kepada pengguna aplikasi krealogi dibawah arahan SAC          pengecekan akhir kesesuaian visual design dari tim marketing untuk digunakan dalam program retensi dan kesesuaian dengan target audiens membangun program pelatihan design visual bagi pengguna aplikasi Krealogi     pengajuan dan laporan keuangan sesuai dengan kebutuhan dan persetujuan SAC  
PT Simplefi Teknologi Indonesia,Desk Investigator,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Membantu menyusun strategi prosedur risk management dan anti-fraud policies  Membantu mengelola administrasi day-to-day desk investigator team Membantu mengecek dan mengelola anti-fraud investigations Membantu mengecek dan meninjau credit & product processes Membantu menganalisis data credit & product processes 
PT GIT SOLUTION,Desktop Developer,,Pemahaman terhadap Code Debugging Pemahaman terhadap desain aplikasi  Clean Code Code problem solving Struktur aplikasi Disassemble aplikasi 
PT Telkom Indonesia (Persero) Tbk,Developer,"Jl Japati 1, Bandung","Component Integration  Application Design Architecture Design  Usability, vulnerability assessments and secure testing  Data Management Software Development Life-Cycle "
PT Simplefi Teknologi Indonesia,Device and Mitra Support,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Memberikan pelatihan dan simulasi di lapangan terkait dengan system usage Memberikan pelatihan kepada tim internal terkait dengan system usage Memberikan pelatihan kepada mitra/freelancer terkait dengan system usage Mengelola kualitas dari device supporting Mempersiapkan installment dari device supporting 
PT Central Artificial Intelligence,DevOps,-,Public Speaking Team Work Project Management  Linux System  Administrator Jr. DevOps System Analyst QA Testing 
PT Telkom Indonesia (Persero) Tbk,Dev-Ops,"Jl Japati 1, Bandung","Data Management Usability, vulnerability assessments and secure testing  Application Design Architecture Design Component Integration  Software Development Life-Cycle Job Performance Value - Kolaboratif	 Value - Adaptif Value - Harmonis	 Value - Kompeten	 Value - Loyal	 Value - Amanah	 "
PT Traveloka Indonesia,DevOps Engineer Intern,"Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten",Core Competency: Drive for Result Core Competency: Communication & Collaboration Core Competency: Practical Innovation Technical Competency: Programming Core Competency: Accountability Technical Competency: Config Management (Ansible) Technical Competency: Infrastructure as Code (Terraform) Technical Competency: Subversioning (Git) Technical Competency: Cloud Infra Technical Competency: Software Engineering Life Cycle 
PT TELEKOMUNIKASI SELULAR,DevOps Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Software Infrastructure Application/Software Testing Application Programming Softskill ""AKHLAK & ACTION"" Systems Programming Container "
PT Vidio Dot Com,Digital Ads Operation,"SCTV Tower, Senayan City, Jakarta Pusat",Digital Marketing Team working Memahami flow kerja dan konsep dasar Digital Ads Operations Communication skills Time management 
PT Arkatama Multi Solusindo,Digital Marketer ,"Perum Joyo Agung Greenland No. B1 Tlogomas, Lowokwaru, Malang, Jawa Timur",Content Marketing Riset Kreatif Multimedia Copywriting Riset Data Digital SEO Basic Evaluasi Interaksi Konten Kontent Planning 
PT Telkom Indonesia (Persero) Tbk,Digital Marketing,"Jl Japati 1, Bandung",Marketing Strategy & Plan Campaign Management Customer Relationship Management Digital Content Management Marketing Performance Evaluation Marketing Intelligence & Research Value - Harmonis	 Value - Adaptif	 Value - Amanah	 Value - Kompeten	 Value - Loyal	 Job Performance Value - Kolaboratif	 
PT GIT SOLUTION,Digital Marketing,,"Pemahaman terkait pemanfaatan media sebagai sarana pemasaran produk, Search Engine Optimation, perencanaan kampanye digital marketing, penggunaan tools digital marketing, dan penyusunan anggaran untuk kegiatan digital marketing Social Media Marketing Orientasi kelas (Brainstorming, Team Work, Pengenalan Tools) Search Engine Optimization  Strategi Digital Marketing Pemahaman terkait pemanfaatan media sebagai sarana pemasaran produk "
PT Telkom Indonesia (Persero) Tbk,Digital Marketing,"Jl Japati 1, Bandung",Customer Relationship Management Digital Content Management Marketing Intelligence & Research Marketing Strategy & Plan Campaign Management Marketing Performance Evaluation Value - Amanah	 Value - Kolaboratif	 Value - Kompeten Value - Loyal	 Value - Harmonis	 Value - Adaptif	 Job Performance 
PT Bejana Investidata Globalindo,Digital Marketing,"Jl. Cipaku Indah III No. 14, Bandung, Jawa Barat, Indonesia, 40143",Analisis data pengguna Perencanaan untuk Pengembangan Kemitraan  Search Engin Optimization Search Engine Marketing Sosial Media Marketing  
PT Bejana Investidata Globalindo,Digital Marketing,"Jl. Cipaku Indah III No. 14, Bandung, Jawa Barat, Indonesia, 40143",Kerjasama tim secara dinamis Search Engine Optimization (SEO) Sosial Media Marketing  Perencanaan untuk Pengembangan Kemitraan  Search Engine Marketing (SEM) Analytics tools dan Maintenance Strategy Plan Analisis data pengguna 
PT Telkom Indonesia (Persero) Tbk,Digital Marketing,"Jl Japati 1, Bandung",Digital Content Management Marketing Intelligence & Research Campaign Management Customer Relationship Management Marketing Performance Evaluation Marketing Strategy & Plan Value - Amanah	 Value - Kompeten	 Value - Loyal	 Value - Adaptif	 Value - Kolaboratif	 Job Performance Value - Harmonis	 
PT Baracipta Esa Engineering,Digital Marketing,"Jl. Mijil No. 98 Karangjati, Ngemplak, Kel. Sinduadi, Kec. Mlati, Sleman, Prov. Daerah istimewa Yogyakarta 55284","Menguasai teknik analisis data Menguasai strategi Social Media Marketing Memiliki keahlian mengoperasikan Digital Marketing tools Memiliki inisiatif, kreativitas dan teamwork Mampu menjalankan Paid Marketing Social Media Ads dan Google Ads "
PT Widya Inovasi Indonesia,Digital Marketing,"Jl. Palagan Tentara Pelajar KM 7.5 No.31A, Mudal, Sariharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581","Brand Awareness Pengelolaan sosial media Copywriting website Identifikasi trend dan insight SEO dan SEM Tracking media sosial Riset, perencanaan, eksekusi, dan analisis Ads "
PT Disty Teknologi Indonesia,Digital Marketing,"Gedung Graha Pena Lantai 5
Jl. A.Yani No. 88 Surabaya",Digital Public Relations Produksi Konten Video Teknik Branding Teknik Analisa Sosial Media Marketing Public Relations Desain Grafis Corporate Communication Public Speaking Endorsement Konsep Dasar Dital Marketing Dasar Web Developer 
PT Nodeflux Teknologi Indonesia,Digital Marketing & Content Creator,Jakarta Indonesia,Event Marketing Customer Lifecycle Management IMC Strategy & Practice Design Thinking Information Systems for Management Business Analysis Corporate Culture & Leadership Digital Business & Marketing 
PT Telkom Indonesia (Persero) Tbk,Digital Marketing Executive,"Jl Japati 1, Bandung",Marketing Strategy & Plan Digital Content Management Customer Relationship Management Marketing Intelligence & Research Campaign Management Marketing Performance Evaluation Job Performance Value - Kompeten	 Value - Harmonis	 Value - Adaptif	 Value - Kolaboratif	 Value - Loyal	 Value - Amanah	 Job Performance 
PT TELEKOMUNIKASI SELULAR,Digital Marketing Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","E-Branding Strategy Softskill ""AKHLAK & ACTION"" Search Engine Optimization (SEO) Marketing Technology Personalization & Creative Strategy "
PT Uni Tokopo Teknologi,Digital Marketing Intern,"Jl. Simprug Golf III No. 71, Grogol Selatan, Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Analysis & Reporting Creative Writing & Approach Email Marketing Digital ads Video Marketing Social Media Optimisation Basic Digital Marketing 
PT TELEKOMUNIKASI SELULAR,Digital Marketing Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Personalization & Creative Strategy Softskill ""AKHLAK & ACTION""  E-Branding Strategy Search Engine Optimization (SEO) Marketing Technology "
PT TELEKOMUNIKASI SELULAR,Digital Marketing Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Personalization & Creative Strategy Search Engine Optimization (SEO) Softskill ""AKHLAK & ACTION"" Marketing Technology E-Branding Strategy "
PT TELEKOMUNIKASI SELULAR,Digital Marketing Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Personalization & Creative Strategy Search Engine Optimization (SEO) Softskill ""AKHLAK & ACTION"" Marketing Technology E-Branding Strategy "
PT TELEKOMUNIKASI SELULAR,Digital Marketing Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710"," E-Branding Strategy Marketing Technology Softskill ""AKHLAK & ACTION"" Search Engine Optimization (SEO) Personalization & Creative Strategy "
